time_step,acceleration
8.856,0.01089
8.858,0.01029
8.86,0.009162
8.862,0.007387
8.864,0.005242
8.866,0.002793
8.868,0.000155
8.87,-0.002397
8.872,-0.004683
8.874,-0.006711
8.876,-0.008217
8.878,-0.009155
8.88,-0.009401
8.882,-0.009079
8.884,-0.008106
8.886,-0.006524
8.888,-0.004544
8.89,-0.002176
8.892,0.000338
8.894,0.002803
8.896,0.005166
8.898,0.007324
8.9,0.00909
8.902,0.010274
8.904,0.010922
8.906,0.010909
8.908,0.010278
8.91,0.009023
8.912,0.007295
8.914,0.005087
8.916,0.002553
8.918,0.000035
8.92,-0.002494
8.922,-0.004813
8.924,-0.006742
8.926,-0.008185
8.928,-0.009158
8.93,-0.009471
8.932,-0.008991
8.934,-0.008046
8.936,-0.006433
8.938,-0.004456
8.94,-0.002087
8.942,0.000386
8.944,0.002961
8.946,0.005305
8.948,0.007399
8.95,0.00914
8.952,0.010366
8.954,0.01095
8.956,0.01089
8.958,0.010195
8.96,0.008948
8.962,0.007279
8.964,0.005036
8.966,0.002582
8.968,-0.000097
8.97,-0.002542
8.972,-0.004885
8.974,-0.006906
8.976,-0.008359
8.978,-0.009212
8.98,-0.009452
8.982,-0.008969
8.984,-0.007901
8.986,-0.006338
8.988,-0.004298
8.99,-0.001967
8.992,0.000427
8.994,0.002942
8.996,0.005434
8.998,0.007523
9,0.009143
9.002,0.010385
9.004,0.010944
9.006,0.010878
9.008,0.010186
9.01,0.008843
9.012,0.007099
9.014,0.004929
9.016,0.002468
9.018,-0.000192
9.02,-0.002662
9.022,-0.004961
9.024,-0.006891
9.026,-0.008403
9.028,-0.009262
9.03,-0.009445
9.032,-0.008953
9.034,-0.007914
9.036,-0.006287
9.038,-0.004263
9.04,-0.001834
9.042,0.000661
9.044,0.003112
9.046,0.005498
9.048,0.007583
9.05,0.009244
9.052,0.01041
9.054,0.010897
9.056,0.010868
9.058,0.010107
9.06,0.008815
9.062,0.00702
9.064,0.004793
9.066,0.002329
9.068,-0.000353
9.07,-0.002807
9.072,-0.005113
9.074,-0.00703
9.076,-0.00847
9.078,-0.009278
9.08,-0.009414
9.082,-0.008921
9.084,-0.007838
9.086,-0.006237
9.088,-0.004225
9.09,-0.001825
9.092,0.000746
9.094,0.003194
9.096,0.005592
9.098,0.007643
9.1,0.009365
9.102,0.010423
9.104,0.011011
9.106,0.010837
9.108,0.010139
9.11,0.008767
9.112,0.006995
9.114,0.004686
9.116,0.002158
9.118,-0.000404
9.12,-0.002902
9.122,-0.005176
9.124,-0.007093
9.126,-0.008463
9.128,-0.009202
9.13,-0.009401
9.132,-0.008845
9.134,-0.007822
9.136,-0.006148
9.138,-0.004058
9.14,-0.001673
9.142,0.000885
9.144,0.003378
9.146,0.0057
9.148,0.007696
9.15,0.009355
9.152,0.010464
9.154,0.011017
9.156,0.010764
9.158,0.010056
9.16,0.008682
9.162,0.006824
9.164,0.004607
9.166,0.002051
9.168,-0.000517
9.17,-0.003047
9.172,-0.005258
9.174,-0.007191
9.176,-0.008542
9.178,-0.009373
9.18,-0.009392
9.182,-0.008845
9.184,-0.007718
9.186,-0.006063
9.188,-0.003871
9.19,-0.001474
9.192,0.000891
9.194,0.003447
9.196,0.005798
9.198,0.007823
9.2,0.009409
9.202,0.010477
9.204,0.010969
9.206,0.010881
9.208,0.009996
9.21,0.008597
9.212,0.006787
9.214,0.004408
9.216,0.001956
9.218,-0.000663
9.22,-0.003113
9.222,-0.005296
9.224,-0.0072
9.226,-0.008545
9.228,-0.009354
9.23,-0.00942
9.232,-0.008823
9.234,-0.007652
9.236,-0.005959
9.238,-0.003894
9.24,-0.001465
9.242,0.001059
9.244,0.003577
9.246,0.005934
9.248,0.007899
9.25,0.00945
9.252,0.010527
9.254,0.010941
9.256,0.010789
9.258,0.009905
9.26,0.008543
9.262,0.006676
9.264,0.004392
9.266,0.001833
9.268,-0.000745
9.27,-0.003221
9.272,-0.005435
9.274,-0.00733
9.276,-0.008564
9.278,-0.009329
9.28,-0.009344
9.282,-0.008804
9.284,-0.007585
9.286,-0.005826
9.288,-0.003821
9.29,-0.001354
9.292,0.001169
9.294,0.003665
9.296,0.00599
9.298,0.007902
9.3,0.009554
9.302,0.01054
9.304,0.010969
9.306,0.01078
9.308,0.00988
9.31,0.008426
9.312,0.006638
9.314,0.00425
9.316,0.001703
9.318,-0.000884
9.32,-0.003341
9.322,-0.005523
9.324,-0.007333
9.326,-0.00865
9.328,-0.009338
9.33,-0.009392
9.332,-0.008751
9.334,-0.00751
9.336,-0.005842
9.338,-0.003688
9.34,-0.001212
9.342,0.001356
9.344,0.003769
9.346,0.006066
9.348,0.008079
9.35,0.009589
9.352,0.010584
9.354,0.010982
9.356,0.010745
9.358,0.009807
9.36,0.008474
9.362,0.006524
9.364,0.004224
9.366,0.001596
9.368,-0.000931
9.37,-0.003464
9.372,-0.005672
9.374,-0.007427
9.376,-0.008713
9.378,-0.009423
9.38,-0.009303
9.382,-0.008681
9.384,-0.007409
9.386,-0.005672
9.388,-0.00353
9.39,-0.001114
9.392,0.001444
9.394,0.003883
9.396,0.00612
9.398,0.008148
9.4,0.009646
9.402,0.01065
9.404,0.010976
9.406,0.010755
9.408,0.009838
9.41,0.008338
9.412,0.006338
9.414,0.004054
9.416,0.001409
9.418,-0.001102
9.42,-0.003559
9.422,-0.005741
9.424,-0.007475
9.426,-0.008738
9.428,-0.009433
9.43,-0.009335
9.432,-0.008656
9.434,-0.007371
9.436,-0.005564
9.438,-0.003483
9.44,-0.001058
9.442,0.001517
9.444,0.003931
9.446,0.006262
9.448,0.008221
9.45,0.009677
9.452,0.010717
9.454,0.011001
9.456,0.010688
9.458,0.009725
9.46,0.008224
9.462,0.006407
9.464,0.003965
9.466,0.00134
9.468,-0.001206
9.47,-0.003631
9.472,-0.005836
9.474,-0.007595
9.476,-0.008836
9.478,-0.009427
9.48,-0.00937
9.482,-0.008564
9.484,-0.007311
9.486,-0.005599
9.488,-0.003319
9.49,-0.000909
9.492,0.001631
9.494,0.004145
9.496,0.006294
9.498,0.008256
9.5,0.009734
9.502,0.010755
9.504,0.010969
9.506,0.010638
9.508,0.009674
9.51,0.008189
9.512,0.006107
9.514,0.003848
9.516,0.001236
9.518,-0.001294
9.52,-0.003767
9.522,-0.005848
9.524,-0.007576
9.526,-0.008785
9.528,-0.009445
9.53,-0.009329
9.532,-0.008602
9.534,-0.007266
9.536,-0.005463
9.538,-0.003287
9.54,-0.000868
9.542,0.001804
9.544,0.004288
9.546,0.006499
9.548,0.008455
9.55,0.009778
9.552,0.010669
9.554,0.010884
9.556,0.010654
9.558,0.009624
9.56,0.008028
9.562,0.006158
9.564,0.003722
9.566,0.001166
9.568,-0.001443
9.57,-0.003871
9.572,-0.006009
9.574,-0.007661
9.576,-0.008852
9.578,-0.009436
9.58,-0.009288
9.582,-0.008441
9.584,-0.007165
9.586,-0.00534
9.588,-0.003161
9.59,-0.00071
9.592,0.001773
9.594,0.004344
9.596,0.006531
9.598,0.008376
9.6,0.009867
9.602,0.010786
9.604,0.011023
9.606,0.010616
9.608,0.009583
9.61,0.008085
9.612,0.006006
9.614,0.003611
9.616,0.001043
9.618,-0.001531
9.62,-0.003887
9.622,-0.006054
9.624,-0.007709
9.626,-0.008858
9.628,-0.009389
9.63,-0.009281
9.632,-0.00847
9.634,-0.007099
9.636,-0.005293
9.638,-0.003019
9.64,-0.000615
9.642,0.00201
9.644,0.004427
9.646,0.006619
9.648,0.008521
9.65,0.009927
9.652,0.010758
9.654,0.010988
9.656,0.010518
9.658,0.009437
9.66,0.007971
9.662,0.00588
9.664,0.00357
9.666,0.000895
9.668,-0.001667
9.67,-0.004058
9.672,-0.006171
9.674,-0.007781
9.676,-0.00894
9.678,-0.009423
9.68,-0.009228
9.682,-0.008384
9.684,-0.006998
9.686,-0.005113
9.688,-0.002943
9.69,-0.000397
9.692,0.002054
9.694,0.004496
9.696,0.006676
9.698,0.008568
9.7,0.009898
9.702,0.01084
9.704,0.010982
9.706,0.010537
9.708,0.009425
9.71,0.00782
9.712,0.00581
9.714,0.0034
9.716,0.000756
9.718,-0.001822
9.72,-0.004225
9.722,-0.006221
9.724,-0.007769
9.726,-0.008896
9.728,-0.009436
9.73,-0.009291
9.732,-0.008394
9.734,-0.006944
9.736,-0.0051
9.738,-0.002892
9.74,-0.000363
9.742,0.002253
9.744,0.004638
9.746,0.006799
9.748,0.008622
9.75,0.009981
9.752,0.010827
9.754,0.010922
9.756,0.010436
9.758,0.009355
9.76,0.007779
9.762,0.005687
9.764,0.003321
9.766,0.000708
9.768,-0.0018
9.77,-0.004241
9.772,-0.006319
9.774,-0.00793
9.776,-0.009041
9.778,-0.00942
9.78,-0.009202
9.782,-0.00835
9.784,-0.006906
9.786,-0.004939
9.788,-0.002731
9.79,-0.000281
9.792,0.002247
9.794,0.004752
9.796,0.00696
9.798,0.008695
9.8,0.010041
9.802,0.010837
9.804,0.010988
9.806,0.010388
9.808,0.009349
9.81,0.007677
9.812,0.005586
9.814,0.003166
9.816,0.000635
9.818,-0.001999
9.82,-0.004351
9.822,-0.006351
9.824,-0.007949
9.826,-0.009035
9.828,-0.009385
9.83,-0.009193
9.832,-0.008252
9.834,-0.006821
9.836,-0.004945
9.838,-0.002662
9.84,-0.000085
9.842,0.002427
9.844,0.004758
9.846,0.00696
9.848,0.008827
9.85,0.010186
9.852,0.010789
9.854,0.010894
9.856,0.010376
9.858,0.009295
9.86,0.007627
9.862,0.005469
9.864,0.0031
9.866,0.000553
9.868,-0.002033
9.87,-0.004437
9.872,-0.006543
9.874,-0.008072
9.876,-0.009054
9.878,-0.009455
9.88,-0.009145
9.882,-0.008135
9.884,-0.006682
9.886,-0.004759
9.888,-0.002472
9.89,-0.000025
9.892,0.002522
9.894,0.004929
9.896,0.007042
9.898,0.008824
9.9,0.010151
9.902,0.010856
9.904,0.010925
9.906,0.010385
9.908,0.0092
9.91,0.007535
9.912,0.005346
9.914,0.00285
9.916,0.000354
9.918,-0.002248
9.92,-0.004617
9.922,-0.006543
9.924,-0.008091
9.926,-0.009089
9.928,-0.009414
9.93,-0.009136
9.932,-0.008192
9.934,-0.006622
9.936,-0.004651
9.938,-0.002356
9.94,0.000098
9.942,0.002642
9.944,0.005017
9.946,0.007163
9.948,0.008922
9.95,0.010161
9.952,0.010827
9.954,0.010903
9.956,0.010309
9.958,0.009099
9.96,0.007418
9.962,0.005336
9.964,0.002872
9.966,0.000241
9.968,-0.002381
9.97,-0.00461
9.972,-0.006717
9.974,-0.008151
9.976,-0.009127
9.978,-0.009449
9.98,-0.009032
9.982,-0.008024
9.984,-0.006515
9.986,-0.004661
9.988,-0.002258
9.99,0.000244
9.992,0.002721
9.994,0.005096
9.996,0.007286
9.998,0.008951
10,0.010148
10.002,0.010878
10.004,0.010878
10.006,0.010315
10.008,0.00902
10.01,0.007251
10.012,0.005156
10.014,0.002651
10.016,0.000196
10.018,-0.002453
10.02,-0.004787
10.022,-0.006616
10.024,-0.008208
10.026,-0.009168
10.028,-0.009445
10.03,-0.009101
10.032,-0.008034
10.034,-0.006455
10.036,-0.00455
10.038,-0.002232
10.04,0.000326
10.042,0.002834
10.044,0.005314
10.046,0.007352
10.048,0.009121
10.05,0.010309
10.052,0.010884
10.054,0.010881
10.056,0.010195
10.058,0.009039
10.06,0.007273
10.062,0.005077
10.064,0.002654
10.066,0.000073
10.068,-0.002472
10.07,-0.004863
10.072,-0.006802
10.074,-0.00829
10.076,-0.009209
10.078,-0.009442
10.08,-0.009079
10.082,-0.008027
10.084,-0.006344
10.086,-0.004374
10.088,-0.002018
10.09,0.000449
10.092,0.003018
10.094,0.005368
10.096,0.007453
10.098,0.009083
10.1,0.010274
10.102,0.010988
10.104,0.010862
10.106,0.010259
10.108,0.008916
10.11,0.007185
10.112,0.004938
10.114,0.002401
10.116,-0.000192
10.118,-0.002697
10.12,-0.00491
10.122,-0.006872
10.124,-0.008296
10.126,-0.009288
10.128,-0.009401
10.13,-0.008991
10.132,-0.007933
10.134,-0.006407
10.136,-0.004383
10.138,-0.002021
10.14,0.000572
10.142,0.003119
10.144,0.00552
10.146,0.007589
10.148,0.009203
10.15,0.010417
10.152,0.010969
10.154,0.010849
10.156,0.010211
10.158,0.008878
10.16,0.007011
10.162,0.004913
10.164,0.002452
10.166,-0.000199
10.168,-0.002744
10.17,-0.005144
10.172,-0.006985
10.174,-0.008432
10.176,-0.009338
10.178,-0.009493
10.18,-0.009073
10.182,-0.007847
10.184,-0.006335
10.186,-0.004203
10.188,-0.001872
10.19,0.00068
10.192,0.003172
10.194,0.005548
10.196,0.007621
10.198,0.009314
10.2,0.010473
10.202,0.01096
10.204,0.010872
10.206,0.01024
10.208,0.008897
10.21,0.007039
10.212,0.004796
10.214,0.002294
10.216,-0.000328
10.218,-0.002817
10.22,-0.00515
10.222,-0.007077
10.224,-0.008429
10.226,-0.009202
10.228,-0.009414
10.23,-0.008997
10.232,-0.007851
10.234,-0.006249
10.236,-0.004111
10.238,-0.001834
10.24,0.000768
10.242,0.00333
10.244,0.005709
10.246,0.007741
10.248,0.009361
10.25,0.010445
10.252,0.010995
10.254,0.010957
10.256,0.01011
10.258,0.008812
10.26,0.006938
10.262,0.004701
10.264,0.002253
10.266,-0.000372
10.268,-0.003
10.27,-0.005274
10.272,-0.007181
10.274,-0.00859
10.276,-0.009442
10.278,-0.009534
10.28,-0.009016
10.282,-0.007847
10.284,-0.006142
10.286,-0.004051
10.288,-0.001746
10.29,0.00086
10.292,0.003419
10.294,0.005697
10.296,0.00782
10.298,0.009402
10.3,0.01053
10.302,0.011026
10.304,0.01095
10.306,0.010195
10.308,0.008824
10.31,0.006926
10.312,0.004638
10.314,0.002073
10.316,-0.00053
10.318,-0.00305
10.32,-0.005324
10.322,-0.007175
10.324,-0.00858
10.326,-0.009363
10.328,-0.009483
10.33,-0.008969
10.332,-0.007854
10.334,-0.006155
10.336,-0.004017
10.338,-0.001642
10.34,0.000948
10.342,0.00345
10.344,0.005817
10.346,0.007902
10.348,0.009529
10.35,0.010587
10.352,0.011086
10.354,0.01089
10.356,0.010072
10.358,0.008764
10.36,0.006837
10.362,0.004619
10.364,0.002044
10.366,-0.000562
10.368,-0.003063
10.37,-0.005425
10.372,-0.007282
10.374,-0.008681
10.376,-0.009471
10.378,-0.009524
10.38,-0.00901
10.382,-0.007693
10.384,-0.006022
10.386,-0.003909
10.388,-0.001547
10.39,0.001037
10.392,0.003602
10.394,0.005946
10.396,0.007927
10.398,0.0095
10.4,0.010603
10.402,0.011131
10.404,0.010913
10.406,0.010069
10.408,0.008654
10.41,0.00673
10.412,0.00443
10.414,0.001905
10.416,-0.000685
10.418,-0.003208
10.42,-0.005482
10.422,-0.007304
10.424,-0.008643
10.426,-0.009332
10.428,-0.009414
10.43,-0.008934
10.432,-0.007674
10.434,-0.005981
10.436,-0.003799
10.438,-0.001367
10.44,0.001106
10.442,0.003646
10.444,0.005971
10.446,0.00805
10.448,0.009535
10.45,0.010562
10.452,0.011004
10.454,0.010789
10.456,0.009952
10.458,0.008502
10.46,0.006613
10.462,0.004446
10.464,0.001804
10.466,-0.000745
10.468,-0.003224
10.47,-0.00552
10.472,-0.007412
10.474,-0.008744
10.476,-0.009332
10.478,-0.009392
10.48,-0.008744
10.482,-0.007598
10.484,-0.005867
10.486,-0.003688
10.488,-0.001301
10.49,0.001277
10.492,0.003773
10.494,0.006044
10.496,0.008034
10.498,0.009545
10.5,0.010568
10.502,0.011042
10.504,0.01077
10.506,0.009921
10.508,0.008467
10.51,0.006499
10.512,0.004218
10.514,0.001662
10.516,-0.000906
10.518,-0.003423
10.52,-0.005722
10.522,-0.007427
10.524,-0.008618
10.526,-0.009332
10.528,-0.009351
10.53,-0.008741
10.532,-0.007525
10.534,-0.005709
10.536,-0.003616
10.538,-0.001234
10.54,0.001394
10.542,0.003871
10.544,0.006237
10.546,0.008107
10.548,0.009652
10.55,0.01066
10.552,0.010985
10.554,0.010691
10.556,0.009873
10.558,0.008382
10.56,0.006363
10.562,0.00407
10.564,0.001609
10.566,-0.000998
10.568,-0.003562
10.57,-0.005779
10.572,-0.007459
10.574,-0.008792
10.576,-0.009389
10.578,-0.009376
10.58,-0.008719
10.582,-0.007418
10.584,-0.005649
10.586,-0.003552
10.588,-0.001051
10.59,0.001476
10.592,0.003981
10.594,0.006278
10.596,0.008189
10.598,0.009718
10.6,0.010669
10.602,0.011096
10.604,0.010783
10.606,0.009807
10.608,0.008284
10.61,0.006335
10.612,0.004054
10.614,0.001457
10.616,-0.001143
10.618,-0.003657
10.62,-0.005829
10.622,-0.007645
10.624,-0.008785
10.626,-0.009442
10.628,-0.009401
10.63,-0.008722
10.632,-0.007412
10.634,-0.005637
10.636,-0.003385
10.638,-0.000874
10.64,0.00159
10.642,0.004054
10.644,0.006417
10.646,0.008354
10.648,0.009772
10.65,0.010742
10.652,0.011029
10.654,0.010695
10.656,0.009782
10.658,0.008218
10.66,0.006171
10.662,0.003921
10.664,0.00134
10.666,-0.00126
10.668,-0.003761
10.67,-0.00594
10.672,-0.007579
10.674,-0.008823
10.676,-0.009471
10.678,-0.00942
10.68,-0.008716
10.682,-0.007282
10.684,-0.005514
10.686,-0.003363
10.688,-0.000818
10.69,0.001719
10.692,0.004215
10.694,0.006407
10.696,0.008354
10.698,0.009842
10.7,0.01077
10.702,0.011112
10.704,0.010723
10.706,0.009728
10.708,0.008136
10.71,0.006136
10.712,0.003769
10.714,0.0011
10.716,-0.001345
10.718,-0.003846
10.72,-0.006044
10.722,-0.007712
10.724,-0.00894
10.726,-0.009455
10.728,-0.009351
10.73,-0.008612
10.732,-0.007232
10.734,-0.005406
10.736,-0.00317
10.738,-0.000805
10.74,0.001842
10.742,0.004325
10.744,0.006559
10.746,0.008426
10.748,0.009908
10.75,0.010777
10.752,0.011067
10.754,0.010774
10.756,0.00962
10.758,0.00806
10.76,0.006057
10.762,0.00369
10.764,0.001125
10.766,-0.001474
10.768,-0.00389
10.77,-0.006092
10.772,-0.007781
10.774,-0.008934
10.776,-0.009452
10.778,-0.009335
10.78,-0.008586
10.782,-0.007112
10.784,-0.005321
10.786,-0.003101
10.788,-0.000625
10.79,0.001966
10.792,0.004433
10.794,0.006606
10.796,0.008562
10.798,0.009933
10.8,0.010736
10.802,0.01108
10.804,0.010758
10.806,0.009529
10.808,0.007987
10.81,0.005953
10.812,0.003533
10.814,0.001046
10.816,-0.001566
10.818,-0.004089
10.82,-0.006202
10.822,-0.007756
10.824,-0.008991
10.826,-0.009436
10.828,-0.009329
10.83,-0.008454
10.832,-0.007134
10.834,-0.005242
10.836,-0.003009
10.838,-0.00054
10.84,0.001991
10.842,0.004525
10.844,0.006783
10.846,0.008619
10.848,0.010034
10.85,0.010875
10.852,0.011118
10.854,0.010546
10.856,0.009532
10.858,0.007908
10.86,0.005826
10.862,0.003447
10.864,0.000907
10.866,-0.001752
10.868,-0.004134
10.87,-0.006275
10.872,-0.007863
10.874,-0.008994
10.876,-0.00954
10.878,-0.009373
10.88,-0.008593
10.882,-0.006925
10.884,-0.005135
10.886,-0.002927
10.888,-0.000454
10.89,0.002108
10.892,0.004588
10.894,0.006802
10.896,0.008707
10.898,0.009968
10.9,0.010827
10.902,0.01102
10.904,0.010625
10.906,0.0095
10.908,0.007914
10.91,0.005763
10.912,0.003315
10.914,0.000724
10.916,-0.001797
10.918,-0.004276
10.92,-0.00636
10.922,-0.007822
10.924,-0.009013
10.926,-0.00942
10.928,-0.009218
10.93,-0.008444
10.932,-0.006973
10.934,-0.005018
10.936,-0.002804
10.938,-0.000281
10.94,0.002187
10.942,0.004711
10.944,0.006935
10.946,0.008714
10.948,0.010154
10.95,0.010878
10.952,0.011058
10.954,0.010511
10.956,0.009402
10.958,0.007665
10.96,0.005649
10.962,0.003236
10.964,0.000639
10.966,-0.001907
10.968,-0.004389
10.97,-0.006373
10.972,-0.008027
10.974,-0.009123
10.976,-0.009515
10.978,-0.009237
10.98,-0.008381
10.982,-0.006862
10.984,-0.004958
10.986,-0.002592
10.988,-0.000135
10.99,0.002392
10.992,0.004844
10.994,0.006982
10.996,0.008831
10.998,0.01017
11,0.010837
11.002,0.011023
11.004,0.010524
11.006,0.009355
11.008,0.007655
11.01,0.005551
11.012,0.003084
11.014,0.000601
11.016,-0.002052
11.018,-0.004449
11.02,-0.006572
11.022,-0.008027
11.024,-0.009054
11.026,-0.009464
11.028,-0.00924
11.03,-0.008315
11.032,-0.006761
11.034,-0.004904
11.036,-0.002586
11.038,-0.000088
11.04,0.00248
11.042,0.004897
11.044,0.007137
11.046,0.008875
11.048,0.010199
11.05,0.01089
11.052,0.011036
11.054,0.010429
11.056,0.009295
11.058,0.007529
11.06,0.00539
11.062,0.003068
11.064,0.000481
11.066,-0.00215
11.068,-0.004557
11.07,-0.006635
11.072,-0.008135
11.074,-0.009123
11.076,-0.009445
11.078,-0.009145
11.08,-0.008268
11.082,-0.00672
11.084,-0.004655
11.086,-0.002457
11.088,0.000007
11.09,0.002588
11.092,0.005052
11.094,0.007172
11.096,0.008957
11.098,0.010202
11.1,0.010872
11.102,0.010982
11.104,0.010454
11.106,0.009292
11.108,0.007557
11.11,0.005409
11.112,0.002935
11.114,0.000313
11.116,-0.00227
11.118,-0.004639
11.12,-0.006717
11.122,-0.008179
11.124,-0.009202
11.126,-0.009496
11.128,-0.00913
11.13,-0.00828
11.132,-0.006698
11.134,-0.004689
11.136,-0.002374
11.138,0.000117
11.14,0.002638
11.142,0.00516
11.144,0.007302
11.146,0.009033
11.148,0.010259
11.15,0.010969
11.152,0.011029
11.154,0.010454
11.156,0.009147
11.158,0.007434
11.16,0.005229
11.162,0.002793
11.164,0.000225
11.166,-0.002346
11.168,-0.00479
11.17,-0.006793
11.172,-0.008204
11.174,-0.009212
11.176,-0.009512
11.178,-0.009212
11.18,-0.008166
11.182,-0.006581
11.184,-0.004614
11.186,-0.002239
11.188,0.000218
11.19,0.002809
11.192,0.005172
11.194,0.00733
11.196,0.009087
11.198,0.010347
11.2,0.010969
11.202,0.011011
11.204,0.010344
11.206,0.009134
11.208,0.007352
11.21,0.005118
11.212,0.002676
11.214,0.000076
11.216,-0.002453
11.218,-0.004825
11.22,-0.006859
11.222,-0.00823
11.224,-0.009177
11.226,-0.009461
11.228,-0.00912
11.23,-0.0081
11.232,-0.006524
11.234,-0.004494
11.236,-0.002163
11.238,0.00037
11.24,0.002872
11.242,0.005349
11.244,0.007466
11.246,0.009169
11.248,0.010347
11.25,0.010906
11.252,0.010979
11.254,0.010274
11.256,0.009026
11.258,0.007169
11.26,0.005096
11.262,0.002623
11.264,-0.000019
11.266,-0.002573
11.268,-0.004876
11.27,-0.00691
11.272,-0.008365
11.274,-0.009297
11.276,-0.00954
11.278,-0.009117
11.28,-0.008053
11.282,-0.006407
11.284,-0.004374
11.286,-0.001967
11.288,0.000503
11.29,0.002992
11.292,0.005431
11.294,0.007586
11.296,0.009232
11.298,0.010376
11.3,0.010932
11.302,0.010985
11.304,0.010347
11.306,0.009014
11.308,0.007137
11.31,0.004872
11.312,0.002522
11.314,-0.000097
11.316,-0.002728
11.318,-0.005065
11.32,-0.006951
11.322,-0.008378
11.324,-0.00924
11.326,-0.009471
11.328,-0.008994
11.33,-0.007974
11.332,-0.006338
11.334,-0.004358
11.336,-0.001888
11.338,0.000585
11.34,0.003128
11.342,0.00551
11.344,0.007614
11.346,0.009295
11.348,0.010473
11.35,0.011004
11.352,0.010872
11.354,0.010189
11.356,0.008846
11.358,0.007011
11.36,0.004825
11.362,0.00236
11.364,-0.000217
11.366,-0.002794
11.368,-0.005078
11.37,-0.007061
11.372,-0.008514
11.374,-0.009313
11.376,-0.009559
11.378,-0.008975
11.38,-0.007911
11.382,-0.006212
11.384,-0.004165
11.386,-0.001819
11.388,0.000733
11.39,0.003254
11.392,0.005621
11.394,0.007681
11.396,0.009336
11.398,0.010467
11.4,0.011007
11.402,0.010922
11.404,0.010183
11.406,0.008856
11.408,0.006982
11.41,0.004724
11.412,0.002269
11.414,-0.000379
11.416,-0.002952
11.418,-0.005261
11.42,-0.00715
11.422,-0.008545
11.424,-0.009237
11.426,-0.009325
11.428,-0.008965
11.43,-0.00786
11.432,-0.006196
11.434,-0.004064
11.436,-0.001711
11.438,0.000819
11.44,0.003327
11.442,0.005801
11.444,0.007772
11.446,0.009412
11.448,0.010483
11.45,0.010979
11.452,0.010865
11.454,0.010158
11.456,0.008764
11.458,0.006818
11.46,0.004667
11.462,0.002155
11.464,-0.000502
11.466,-0.003053
11.468,-0.005261
11.47,-0.007191
11.472,-0.008536
11.474,-0.009329
11.476,-0.009474
11.478,-0.008921
11.48,-0.007857
11.482,-0.00606
11.484,-0.003972
11.486,-0.001497
11.488,0.000967
11.49,0.003501
11.492,0.005817
11.494,0.007905
11.496,0.009513
11.498,0.010511
11.5,0.011007
11.502,0.010887
11.504,0.010161
11.506,0.008676
11.508,0.006764
11.51,0.004509
11.512,0.002032
11.514,-0.000615
11.516,-0.003104
11.518,-0.005428
11.52,-0.007285
11.522,-0.008539
11.524,-0.009338
11.526,-0.009452
11.528,-0.008928
11.53,-0.007696
11.532,-0.005956
11.534,-0.003947
11.536,-0.001424
11.538,0.001075
11.54,0.003567
11.542,0.006
11.544,0.00793
11.546,0.00951
11.548,0.010625
11.55,0.010963
11.552,0.010811
11.554,0.010053
11.556,0.008628
11.558,0.006676
11.56,0.004348
11.562,0.001956
11.564,-0.000758
11.566,-0.003224
11.568,-0.005529
11.57,-0.007367
11.572,-0.008646
11.574,-0.009404
11.576,-0.00943
11.578,-0.008871
11.58,-0.007674
11.582,-0.005896
11.584,-0.00377
11.586,-0.001348
11.588,0.001131
11.59,0.003624
11.592,0.006022
11.594,0.007987
11.596,0.009557
11.598,0.010619
11.6,0.011055
11.602,0.010853
11.604,0.009933
11.606,0.008515
11.608,0.006644
11.61,0.004256
11.612,0.001782
11.614,-0.000824
11.616,-0.003287
11.618,-0.005574
11.62,-0.007469
11.622,-0.008703
11.624,-0.009445
11.626,-0.009417
11.628,-0.008808
11.63,-0.007607
11.632,-0.005833
11.634,-0.00365
11.636,-0.00131
11.638,0.001255
11.64,0.003738
11.642,0.00611
11.644,0.008091
11.646,0.009627
11.648,0.010616
11.65,0.011033
11.652,0.010827
11.654,0.010006
11.656,0.008483
11.658,0.006499
11.66,0.004209
11.662,0.001669
11.664,-0.000862
11.666,-0.003391
11.668,-0.005741
11.67,-0.007421
11.672,-0.008757
11.674,-0.009376
11.676,-0.009401
11.678,-0.008804
11.68,-0.007532
11.682,-0.005735
11.684,-0.003619
11.686,-0.001118
11.688,0.001349
11.69,0.003845
11.692,0.006196
11.694,0.008161
11.696,0.009677
11.698,0.010657
11.7,0.011007
11.702,0.010821
11.704,0.009873
11.706,0.008401
11.708,0.006411
11.71,0.004089
11.712,0.001488
11.714,-0.001032
11.716,-0.003562
11.718,-0.005855
11.72,-0.007532
11.722,-0.00871
11.724,-0.009389
11.726,-0.009417
11.728,-0.008795
11.73,-0.007393
11.732,-0.005656
11.734,-0.003477
11.736,-0.000991
11.738,0.001451
11.74,0.003968
11.742,0.006297
11.744,0.008246
11.746,0.00974
11.748,0.010688
11.75,0.011061
11.752,0.010695
11.754,0.009791
11.756,0.00824
11.758,0.006322
11.76,0.003968
11.762,0.001485
11.764,-0.001168
11.766,-0.003571
11.768,-0.005899
11.77,-0.007516
11.772,-0.008763
11.774,-0.009427
11.776,-0.009316
11.778,-0.008665
11.78,-0.007393
11.782,-0.005536
11.784,-0.003233
11.786,-0.000922
11.788,0.001615
11.79,0.004111
11.792,0.006395
11.794,0.008401
11.796,0.009782
11.798,0.010748
11.8,0.010954
11.802,0.010758
11.804,0.009791
11.806,0.008221
11.808,0.006183
